,Date,ID,Comment,Like
748,2022-07-24,@Hello_Dex,"그리고 음... 사람마다 다르긴 한데 저는 빵굽는 냄새였는데, 다른사람은 매운냄새나가도 하고... 냄새는 맡아봐야 알아요",0
749,2022-07-24,@금성골드스타,혹시 물렁뼈는 분해되나요?,1
750,2022-07-24,@Easter_egg,한국인 저격형 음쓰 처리기 ㅋㅋㅋㅋㅋ 매운맛 잘 안됨 ㅋㅋㅋㅋ,0
751,2022-07-24,@128beat,음식물 쓰레기가 가득찼을때 처리하는 방법 등이 나오지 않아서 아쉽네요...,0
752,2022-07-24,@SUGARPOPCANDY,"염분 많은 거는 다 씻어서 넣어야하고... 큰 덩어리도 다 잘라야하고, 딱딱한 종류도 다 안되고... 그냥 얼렸다가 음쓰봉투에 버리는 게 더 편할 거 같네요... 돈도 안쓰고...",0
753,2022-07-24,@rkdendndable,저도 린클 쓰고있는데 냄새 하나도 안나고 음쓰 버리러 내려가는 빈도가 엄청 줄어서 너무 좋습니다 ㅋㅋ 넣으면 알아서 분해해주니 넘 편합니다.,0
754,2022-07-24,@cloudnine486,잇섭님 정도 투자면 가정부 써도 되걱어요 ㅋㅋㅋㅋ,0
755,2022-07-24,@Tippy_Toe,입술에 립스틱바르신건가..?,0
756,2022-07-24,@alphaOrderly,다좋은데 광고면서 광고 아닌거 같은 어투 좀 글네요. 제이제이님은 다르던데,0
757,2022-07-24,@junmini7,아니 진짜 신기하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
758,2022-07-24,@잉글리쉬버프,"근데, 전기세가 걱정 됩니다. 정보 감사합니다.  화이팅! 잇섭!",1
759,2022-07-24,@Peaceofmind-u7z,형 레이저 바라쿠다 x plus 리뷰좀 해줘<br>이번에 그 2.4g 수신기도 개선 됐고 블루투스 5.2도 생김,1
760,2022-07-24,@o_o-d6v,애완동물 같아요,0
761,2022-07-24,@worldhellow6046,저거 쓰는데 뭔가 실내에 놓고 쓰니까 눈이 맵다고해야되나? 냄새나 눈이 매운느낌이 들어서 베란다에 두고씀,0
762,2022-07-24,@Chaos-gb3yj,"그냥 15만원짜리 이하 미니냉동고 하나사서 얼리고난뒤, 꽉찰때마다 큰 음쓰에다가 모아두는게 더 가성비있지않나 싶기두",0
763,2022-07-24,@jeonsd,"사용하다 보면 분해된 내용물이 점차 많아질 것 같은데,  차면 따로 꺼내 버려야 하는지 또 평균적으로 사용시 얼마만에 버리게 되는지 궁금합니다. 버리면 얼마 남기고 버려야 하는지 미생물은 또 보충해 주어야 할 필요가 있는지도 궁금합니다.",0
764,2022-07-24,@까부뤼,한두달마다 비우면 되고 하한선까지만 비우고 남은미생물로 다시 사용 반영구적임,2
765,2022-07-24,@gon6948,유통기한과 소비기한은 다르니 상태보고 먹을수 있다면 식도에다 버려주세요~<br>음쓰기 내용물은 나중에 퇴비로도 활용해도 좋을듯하네욯,0
766,2022-07-24,@calmdown287,댓글들이….,0
767,2022-07-24,@라사이-z6b,와 댕신기하다<br>생각해보면 우리가 소화시키는 거랑 비슷한가<br>맵찔이인 것만 빼면 진짜 짱인듯,0
768,2022-07-24,@재은정-x4o,매일매일 버리면되죠 ㅎㅎ 운동도되고 ~! 뭐하러사요,0
769,2022-07-24,@까부뤼,네~  그지인걸 긍정적으로 생각해서 좋아요!,1
770,2022-07-24,@BGRIMJI,"<a href=""https://www.youtube.com/watch?v=RehVJ7cH_9o&amp;t=630"">10:30</a> 자르는데 움찔...",0
771,2022-07-24,@작은마을여행-l4p,잇섭님 영상 나올때마다 주문하게 된다는.. 스마트카라라고 열분해 형식인데 이 제품이 더 나을까요?,0
772,2022-07-24,@베네딕트레몬보이,제과제빵과 학생인대 저희 실습실도 저거씁니다! 다만 보관량이 작아서 3개를 한번에 돌리고 몰아서 버리네요 ㅎㅎ...,1
773,2022-07-24,@석진-y5q,🤫🤔,0
774,2022-07-24,@Ms_Le2,이걸 내가 아침밥먹으면서 보고있네 <br>묘한걸?,0
775,2022-07-24,@sdy0521,여기 배경화면 날씨 쓰시네요 <br>다른 사진 다 해봤지만 날씨 배경화면이 제일 이쁘고 유용한듯,0
776,2022-07-24,@jackkim2342,염분많은 장 을 넣으면 안되는데 한식 먹는 입장에서 그걸 넣지 말라고 하면 효용성이 있을지 의심되네요.,0
777,2022-07-24,@까부뤼,그래서 물에 한번 씻으라구요 뭘보는거?,0
778,2022-07-24,@pmj6015,오.. 신기하네요! 맨날 음쓰 버리느라 힘들었는데 혁신적인 아이템이...ㅎㅎ,2
779,2022-07-24,@jerrymurphy3086,잇섭님 생고기도 분해 잘 되나요?,0
780,2022-07-24,@보보보-m6l,생물이 죽으면 흙으로 돌아가는 과정과 매우 닮아 있다.... 친환경적인 건가??,0
781,2022-07-24,@까부뤼,ㅇㅇ 원래 자연에서 일어나는 현상을 이용해서 하는거임,0
782,2022-07-24,@PingGood,저렇게 음식물이 분해가 되서 흙이 되면 점점 차오르나요?,0
783,2022-07-24,@감자-s5u,네 흙이 차오릅니다,0
784,2022-07-24,@갈색바나나,"린클 보여주는척하면서 짜장면, 탕수육, 치킨 먹을생각에 싱글벙글하셨을 잇섭님 얼굴이 떠오르네요",1
785,2022-07-24,@ilyksw,린클 신기하네요ㅎ,1
786,2022-07-24,@firefly7068,겔럭시폰 블루투스 이어폰 사용중 (여러종류 같은 증상 있는분 많은 듯)특정 현상서(광고보상후)소리안남 현상<br>겜한판후 광고 시청후 보상 받고 난 다음 소리가 안나네요. 겜 껏켯 해야 되고 겜 소리는 안나는데 광고 보면 또 소리가나고 다시 겜상엔 소리안남<br>유선 이어폰은 문제 없이 잘 됩니다. <br>왜 이런지 알아봐 주실 수 있을까요?<br>삼성 AS 센터 원격으로 봐주시던데 아무 이상 없다네요.<br>저만 그런게 아니라 다른 분들도 깉은 증상 호소하고 있고 다른 게임도 깉은 증상입니다.<br>월드워히어로즈랑 서쪽땅생존 두개 다 같은 증상입니다. 아마도 다른 게임 다 같을거 같네요.<br>계속 잘 사용 중이였는데 몇일 전부터 갑자기 이렇네요. <br>부탁 드려요.,0
787,2022-07-24,@dmdjcjalsodkfj8500,저거있으면더 신경많이쓰일듯 그냥버리고오는게낫지,0
788,2022-07-24,@insoo0210,"19년도 와디즈에서 1+1 팔때부터 사서 쓰고있는데 대만족템입니다 ㅋㅋㅋㅋ 다만 양념 센거 막 넣거나, 교반봉에 걸릴정도의 섬유질을 안자르고 넣으면 교반봉이 멈춰서 미생물 친구들도 아플때가 있긴 해요! 꺼멓고 딱딱하게 굳으면 삽으로 잘 풀어주고 교반봉에 걸린거 있음 빼주고 (저의 경우 파김치...) 한동안 음식 안주고 살려보면 다시 살더라구요! 상한거나 양념센거 뭉테기로 버릴땐 음쓰로 버리고, 나머진(90프로 이상) 린클 쓰면 너모너모 좋습니당",17
789,2022-07-24,@leehyunsub1,역시 가장 좋은 음쓰처리기는 휴먼이지...,0
790,2022-07-24,@turnpong2237,이 형이 광고받아줄 정도면 진짜 사용감 괜찮은가보다 싶은 생각이 드네<br>음쓰시렁,0
791,2022-07-24,@dohyeonlll,미생물은평생 살아있는건가요?,0
792,2022-07-24,@Arinis21,신기하다<br>분해속도가 엄청 빠르네요,0
793,2022-07-24,@k-jin2579,애들이 맵찔이구나...,0
794,2022-07-24,@zenithpark,사람도 넣으면 사라지나요?,0
795,2022-07-24,@쿠헐헐헐헐,내용이 몹시 유익합니다. 유료광고 영상의 경우 형식적인 스팩 안내가 많은데 소비자가 원하는 정보를 오랜기간에 걸쳐서 영상을 만들어 주시는 군요. 상당히 번거로운 작업인데 잇섭님의 여러 영상들을 보면서 느끼지만 ... 응원합니다. 그리고 살빼세요. ㅋㅋ 건강이 1순위임다.,253
796,2022-07-24,@bibimgugsu9236,우리는 이걸 합리화라고 부르기 시작했어요...,0
797,2022-07-24,@BLACKFLCL,과일 껍데기 같은거 아니면 대부분의 음식물 흡수하는 나에게는 낭비인 제품이다 우하하하~,0
798,2022-07-24,@야래향-b4k,편의점 운영하는데 이거쓰면 좋을까요??,0
799,2022-07-24,@unmyong,"<a href=""https://www.youtube.com/watch?v=RehVJ7cH_9o&amp;t=378"">6:18</a> 뼈랑 껍질까지는 이해 하겠는데...<br>나머지는 뭐....안쓸래",0
800,2022-07-24,@ud35607,와.. 개 신기하긴하다ㅋㅋㅋㅋ,0
801,2022-07-24,@sankelvinglove2548,광고,0
802,2022-07-24,@aaa2223a,결국 미생물들도 치킨은 못참는군,0
803,2022-07-24,@헤도니스,궁금한게 있는데 저렇게 계속 넣으면 양이 늘어나는데  어느 정도 늘어나면 늘어난 부분만 버리면 되나요? 처음에 넣었던 흙? 같은건 보충을 해줘야하는지요??,1
804,2022-07-24,@danieldecorsa,생각보다 비싸고 유지하기 까다롭지만 만족감은 높다는게 신기 ㅋㅋ 그리고 전기비 많이 안나오는지도 궁금하네여,10
805,2022-07-24,@박민정-e6i,와 이번꺼 진짜 기술이다 신기하네,0
806,2022-07-24,@명지광,뭔 바이럴같은 댓이 많냐... 찐 사용후기라기에도 거부감드네 ㅋㅋ,1
807,2022-07-24,@hyungkeunjin9439,기술적인 구조가 완전 개인하수처리시설 같은데요?? 대변도 넣으면 흙될듯 하네요...,0
808,2022-07-24,@jiyoo6448,미생물도 매운건 잘 못먹나봐요. 미생물의 종류도 궁금하네요.,0
809,2022-07-24,@sang-gwiyoon4943,다 차면 흙버리고 미생물 다시사야하나요?,0
810,2022-07-24,@감자-s5u,흙을 일정량 남기시고 버리면 됩니다,0
811,2022-07-24,@헤어지나요,식물키우는분들 배양토 안사도되겠네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
812,2022-07-24,@ekwlwow4716,아니 형 솔직히 탕수육은 좀 주라<br>왜 남겨 더 묵어 좀 묵어,0
813,2022-07-24,@T2emo,매운음식에 경우 살균효과가 있는 친구들이 다수 있기때문에 미생물들이 고통스러워할것같네요 ㅋㅋㅋㅋ,0
814,2022-07-24,@IKUYO1109,❤️,0
815,2022-07-24,@user-ei5ih3km3e,저게 미생물키우기 키트군요 ㅋ,0
816,2022-07-24,@evaangelful,린클 초기모델 1년넘게 사용중인데 진짜좋습니다.<br>일단 린클 뚜껑을 열지않으면 냄새가 전혀 나지않아요.<br>조용해서 잘때도 거슬리지 않고<br>무엇보다 따뜻해서 고양이들이 좋아합니다,10
817,2022-08-22,@븅냐링,마지막 줄이 포인트네요,1
818,2022-07-24,@길수아들,제가 잘못 사용하는건지 모르겠지만<br>냄새도 많이나고 금액대 비해 많이 실망입니다.차라리 부모님댁에 있는 건조시키는 음식물쓰레기처리기가 더 나은듯...이번에 이사가는데 다른 음식물쓰레처리기 살려구요<br>저는 린클프라임 80만원주고 이용중인데 당근하려고합니다...저도 X곰님 유튜브리뷰보고 샀는데.....ㅠㅠ,0
819,2022-07-24,@김밀빠,분쇄기로 갈아버린걸 미생물기기에 넣는다면?,0
820,2022-07-24,@김현성-v7t4p,매운 녀석들은 그 성분 자체가 균 죽이는 작용하기도 해서 잘 안되는거 같네요. 하려면 익혀서 날려버리고 넣어야할 듯?,0
821,2022-07-24,@Gsdfyhj,처음 과정 보면 막상 이게 음쓰 처리기가 아니라 음쓰 기르기가 아닌가 하는 생각이 드는 군여….,0
822,2022-07-24,@mr.pepe1,70은 좀 에바,0
823,2022-07-24,@RoseWoo,전 이 제품들 개인적으로 진짜 제대로 작동할까 궁금했는데..어우..아주 좋네요.,1
824,2022-07-24,@cubist30,치킨 개웃기네 ㅋㅋㅋㅋㅋㅋ,1
825,2022-07-24,@local-q5c,커피를 집에서 만들어 마시는 입장에서 커피 퍽(커피 찌꺼기)는 어떤지 궁금하네요,0
826,2022-07-24,@이이현호-c2k,음식물 처리기에 사람이 들어가면 어떻게 되나요?,0
827,2022-07-24,@younkiseo3840,다써봤지먼 뭘써봐도 불편한건 진리임 걍 미니냉동고에 따로 모와서 버리는게 가장깔끔하고 편했음 편할라고 돈쓰는거아님? 전 불편하게 수백만원쓴 호구아재임,0
828,2022-07-24,@a01055264098,형님 블랙카우랩스에 흑우 지비츠 하나 만들어 주시는거 어떠신가요. 크록스에 흑우 지비츠 달고 다니면 이쁠거 같은디 led형 하나 무광 하나 이렇게,0
829,2022-07-24,@태락혼,각 구청에서 음식물처리기 구입비 지원을 해주는게 있어서 구매후 최대 30만원 받을수있습니다,0
830,2022-07-24,@박선정-k4g,여름이면 냄새나는거 모아질때까지 갖고 있는것도 고역이고 차면 버리는것도 고역이였는데 너무너무 만족하면서 사용하고 있어서 린클 주위에 꼭 사라고 말하고 다녀요 ㅎ,10
831,2022-07-24,@클로버유튜버,광고만아니엇어도 구매할생각이엿는데<br>광고라 아쉽<br>미생물 관리 쉽지않음 4인 가구정도에서 나오는 음식물 처리버겁고 봉숭아씨앗이나 짜장면 같은 기름끼 버릴때 물로 헹궈줘야됨 수분관리수동이라 미생물 습도조절까지<br>신경쓸게많음,0
832,2022-07-24,@es91,"<a href=""https://www.youtube.com/watch?v=RehVJ7cH_9o&amp;t=273"">4:33</a> 메빵 같이 생겼네",0
833,2022-07-24,@wonhaklee4180,탕수육 왜 버려요 ㅠㅠㅠㅠㅠㅠ,0
834,2022-07-24,@onechance3268,잘봤습니다.,0
835,2022-07-24,@kimchi1879,저기서 처리된 흙 같은 가루들은 일반쓰레기 봉투에 담아 버리나요???,0
836,2022-07-24,@eb20ko39,린클 실사용 1년반 유저입니다<br>궁금했던 치킨 통째로 투입 실험해주셔서 감사해요 ㅋㅋㅋ<br>(근데 한조각만 남기시..ㄴ거 ㅋㅋㅋㅋ)<br>겨울보다 여름에 더 빛을 발휘하는 린클 최고에요,3
837,2022-07-24,@choibj1125,"우리집에서 사용하는 린클제품이네요,,우리꺼는 손으로 열고 닫는 방식의 초기 제품인데 많이 좋아보입니다 ㅎㅎ",2
838,2022-07-24,@goldentoby7715,가정용 퇴비제조기?,0
839,2022-07-24,@Ticasso_,수박 한통 넣었더니 완전 떡이 되서 고장날뻔했어요<br>그럴땐 많이 퍼내서 좀 말려주니까 다시 살아났어요,0
840,2022-07-24,@네오미네랄,아우귀차나.....그냥 음쓰통이버릴래...,0
841,2022-07-24,@clairhome9177,한여름의 신세계!! 과일 많이 먹어도 벌레도 안생기고 짱 좋음 ㅠㅠ 식세기 건조기 로봇청소기 린클이는 내사랑!!,1
842,2022-07-24,@비밀의성빵바로티의,잇섭님 조만간 몸도 기계로 바꾸실 듯..,0
843,2022-07-24,@소금돌이,미생물 음식물 처리기 괜찮네요 ㅎㅎ,1
844,2022-07-24,@blue__wind,헉...비싸네ㅠ,0
845,2022-07-24,@JW030135,저희 가족은 5인인데 린클거는 아니고 몇년째 미랜?이라는 회사거 쓰는디<br> 진짜 편하긴 해요 음쓰 버리러 간 기억이 희미해질정도ㅋㅋㅋㅋㅋ,0
846,2022-07-24,@탁구왕강백호,맨손으로 만지는 열정,0
847,2022-07-24,@채상규-k4j,저도 한 1년쯤 사용중인데 대만족인 제품이네요 ㅎㅎ,0
848,2022-07-24,@크왕-q3f,왤케 다른광고 보다 바이럴댓글이 많은거같지,0
849,2022-07-24,@sepiar88,"전 끌리네어 1년 정도 사용중인데(린클 자매 제품) 정말 좋아요. 음식물탈수기로 국물 짜내고 넣어주면 더 좋습니다. 최대 단점은 전기를 은근히 많이 먹는정도. 제품 설명에는 전기 얼마 안쓴다고 해놨지만 한달로 환산하면 약 50kw 이상 사용하니까 적게 쓰는건 아니에요. 그리고 냄새가 아에 안나는건 아닙니다. 음... 한약방 엑기스  짜내고 남은 찌꺼기 냄새 같은게 은근히 납니다.(뚜껑 열면 더 심하게 나죠) 사람에 따라 악취 라고도 느낄 수 있을듯. 그럼 탈취 기능 돌려주면 좀 나아지고요. 그리고 제품 자체에서 열이 좀 나기 때문에 밀폐된 장소에 두면 안됩니다.(전 세탁기 옆에 나란히 뒀어요) 물기 많은 음식물 넣으면 미생물들이 죽처럼 되어서 기능 떨어지고요. 그럼 건조 켜주면 됩니다. 마지막으로 음식물 계속 넣으면 톱밥이 늘어나는데 거름으로 써도 되더군요. 텃밭용 ㅋ (실내 화분용 으로 비추 합니다. 냄새 ㅠ) 여튼, 분리수거장 X냄새와 흉한 음식물쓰레기를 안봐도 되니 좋습니다.",1
850,2022-07-24,@krystarkay7395,너어~~~~~무 사고 싶은데 냄새도 걱정되고 공간도 없어서 눈물을 머금고 포기.ㅜ.ㅜ,0
851,2022-07-24,@TwinHead108,2년째 구모델 쓰는 중이에요. 여러가지 신경쓸게 처음엔 많았는데 지금은 익숙해져서 잘 쓰고있어요. 설거지할 때 음식물 쓰레기를 같이 행궈서 음쓰용 채반에 받혀뒀다가 버리면 양념도 행궈서 물기도 빠져서 버리니 좋아요. 1인가구이지만 요리도 자주해먹고 과일도 좋아해서리 음쓰가 좀 나오는 편인데 지금 꽤 만족하며 살 구 있어요. 다른 여러방식 음쓰처리기 많이 고민해봤는데 저 기계는 진짜 돈이 하나도 아깝지가 않아요.,28
852,2022-07-24,@junne2000,저 톱밥같은거는 충전해즐 필요가 있나요?,0
853,2022-07-24,@TwinHead108,"@@junne2000 아뇨 적정 양을 유지해주는거라 균이 죽었다거나, 검거나 딱딱하게 상태가 나쁘다거나 하는 경우 아니면 교체는 하지않아도 되어요. 서비스센터 말로는 관리만 잘하면 거의 영구적이라고해도 된다네요.",3
854,2022-07-24,@addannal,린클 7월째 사용중입니다. 강추합니다~~~,0
855,2022-07-24,@풍뎅이-i3n,음 우리집은 매운음식 매니아들이라서 청양고추나 마늘 고추장 두반장등등 매운소스를 많이쓰는데 그러면 별로일려나,0
856,2022-07-24,@이한짤,린클 처음에 미생물 키우기 난중엔 관리만 잘해주면 편해요 1년째 쓰고 있지만 날파리가 없는 주방이란 참 좋네요,0
857,2022-07-24,@김병걸-h4j,제가 쓰고 있는 제품을 보니 반갑네요.<br>이제 7개월째 사용하고 있는데 딱히 단점이 없는것 같습니다.<br>양념이 되어 있는 음식은 설거지 하면서 싱크대 거름망에 모았다가<br>버리면 분해가 잘 되더군요.<br>그리고 미생물 관리도 아무것도 안줘도 1년은 괜찮다고 하니<br>양념이 있는 음식물만 관리잘하면 정말 편한것 같습니다.,34
858,2022-07-25,@etoilepetit5671,점차 쌓이는게 아니라 분해해서 없애버리는 느낌인가요? 소모성으로 버리고 리필해주고 그런식인줄 알았는데..,1
859,2022-07-25,@김병걸-h4j,"@@etoilepetit5671 소모성이 아니고 번식이라고 보시면 될듯합니다.<br>통안에 눈끔으로 최저,최고치가 표시가 되어 있습니다.<br>최고치까지 오면 쓰레기봉투에 일정량을 덜어서 버리시고 계속 쓰시면 됩니다.",5
860,2022-07-25,@etoilepetit5671,@@김병걸-h4j 오 그렇군요... 반영구적이네요. 감사합니다,2
861,2022-10-30,@lovyuli2584,"저도 양념있는건 혹시 매울까봐 씻어서 넣어줘요, 바나나 껍질 버리는것도 완전 편해서 ㅋㅋㅋ 완전 만족하며 쓰는 제품 중 하나에요",1
862,2023-05-25,@ssyo5675,전기세는 괜찮나요??,0
863,2022-07-24,@도루묵-x5m,처리한 음식물들이 흙으로 변하면 화분에다 그걸주면 미생물들이 식물들을 먹을려나요 아니면 식물한테 영양분이될려나요,0
864,2022-07-24,@professor9106,안에 고프로 달고 관찰해보고 싶다 ㅋㅋ,0
865,2022-07-24,@대차게살자,뭐. 음식물 쓰레기 처리기가 아니라 미생물키우기. 그런데 흙이 꽉차면 다 버리고 미생물을 새로 구입해야 되나요?,0
866,2022-07-24,@새좋아함,대중화되긴어려울듯..,0
867,2022-07-24,@MrReuse-nl1ul,"흔히 고추,마늘 매운맛이 나는것이나 레몬 같이 산성도가 높은 것들은 자연에서 곰팡이 같은 미생물에서 살아남기 위해 살균성분이 있습니다.<br><br>그래서 미생물형으로 처리할땐 몇개월 정도 충분히 배양이된 기계만 가능함...",0
868,2022-07-24,@masungtak,다 쓴 미생물은 어디다가 버려요?,0
869,2022-07-24,@미니-e4o,저도 쓰고있는데  너무 편합니다,0
870,2022-07-24,@인행-u5z,흙이 불어나나요? 불어난다면 주기적으로 덜어내서 화단같은곳에 버리면 돼는건가요?,0
871,2022-07-24,@phs85,반려 미생물을 키우는 재미가 있는거 같습니다....육아??,0
872,2022-07-24,@Kwangsoo77,이제 1년좀 넘게 사용중입니다. 집에 사용하는건 뚜껑을 손으로 열어야하는 수동모델인데 자동뚜껑도 단점이 있군요<br>그래도 개인적으로 수동보다 자동이 좋을꺼 같습니다. 양념묻은 고무장갑 아니면 음식물 묻은 손으로 뚜껑 열면 <br>뚜껑도 청소해야 합니다.)<br>미생물의 경우 화분의 퇴비로 흙과 사용하여도 좋으니 버리지 말고 퇴비로 사용하여도 좋다고 하더군요<br>그리고 분해가 안되는 씨나 뼈같은건 주의하세요. 어머니가 집에 와서 청소하다가 감에서 씨를 분리하지 않고 버렸는데<br>기기에서 회전할때마다 감씨가 내부에서 부딛히며 소리가 났었습니다.,0
873,2022-07-24,@고태원-s9s,오,0
874,2022-07-24,@damage1__,미생물 맵찔이네ㅋㅋ,0
875,2022-07-24,@brianbarley948,걍 음쓰 수거함에 버리겠습니다. ㅡㅡ;;; 이게 더 편할듯...,0
876,2022-07-24,@소확행-r7t,댓글을 대충 보니 대부분 사용하시는분들 만족도가 높네요 전 뽑기를 잘못했는지 작년 12월 중순에사서 AS만 4번째 환불 신청 중입니다 환불해 줄지 모르겠지만 정말 다신 구매하고 싶지 않네요  의외로 못 넣는것도 많고 고장땜 너무 스트레스 받아서 ㅠ<br>3식구라  음식량도 적은데 미생물도 한번 죽어서 새로 구입(5만 5천원)  얼마 안있다가 뚜껑 고장만 2번 소음으로 모터 고장 1번 센서 기스나서 또한번 ㅠㅠ <br>AS는 정말 잘해줍니다 친절하고 근데 전  스트레스 너무 받아서 비추합니다,0
877,2022-07-24,@힐링단케이,와 이건 진짜 신기하네요.<br>가격이 조금 부담스럽기는 한데 한번 사볼까 고민되네요.,3
878,2022-07-24,@비켜요비켜,미생물 키우기 인가요,0
879,2022-07-24,@juoh543,얼마나 리얼한 사용기이면 중간에 탈모가 왔어..... ㅠㅠ,0
880,2022-07-24,@kamilleh7792,미생물은 생각보다 번거로운 거 같아서 고온 건조 방식의 음식물 처리기 살까 했는데 고민이 되네요,1
881,2022-07-24,@treesun3196,이거 넘 조아....,0
882,2022-07-24,@SHK-g7p,쩍벌이는 도박빚 갚는데 126조 혈세 써서 빚 열심히 갚은 국민이 남의  도박빚까지 갚게 하는 악마질 말고 대신 전국민에 음식물 미생물 분해기 구입비 전액 소득공제나 해라  매국노 쩍벌이 썩열아,0
883,2022-07-24,@편집공부영상,건조분쇄식 과 미생물식으로 둘 중 하나를 구매를 할까 생각 중입니다.<br><br>뭐가 더 좋을까요?,0
884,2022-07-24,@SGTGunnySGT,먹어치워야 환경 보존 ㅋㅋㅋ 근데 보통 음쓰처리기 넘 비싼데 ㅠㅠ...,0
885,2022-07-24,@donghyeok1623,비싸...,1
886,2022-07-24,@성이름-o4v1w,편하긴한데 가격이 좀 어이가 없음. 들어간 기능도 별로 없는데 70만원,1
887,2022-07-24,@id9850,솔직히 탐나긴한데 비싼게 문제..,0
888,2022-07-24,@choieunseong,하루도 안돼서 흙이 돼버리는 거 보니까 신기하네요. 꼭 밀웜이 먹어치우는 것 같음..ㅎㅎ,0
889,2022-07-24,@할수있다-f9q,음식물쓰레기처리기는 내입인데 ㅠㅠ,0
890,2022-07-24,@kokalkon76,나만의 작은 미생물 키우기 ㄷㄷ,0
891,2022-07-24,@yuukiLee-y8s,ㅋㅋㅋㅋㅋ 진짜 흥미롭네요,0
892,2022-07-24,@잭과호두나무,오우<br>신기하구만..,0
893,2022-07-24,@겨울싫엉,우와 1인가구용으로 용량 좀 작게해서 나오면 좋겠다,1
894,2022-07-24,@EmirKim,우와 신기해요 👍🏼👍🏼👍🏼,0
895,2022-07-24,@dsafvdny,탕수육을버려???,2
896,2022-07-24,@육지해삼,"보통 제품 기능이 가격에 지는 경우가 많은데  이 제품은 기능이 가격을 이기네요.<br>이번달의 저와 다음달의 저, 그리고 다다음달의 제가 힘을 합쳐서 살 수 있을 것 같아요ㅋㅋ",0
897,2022-07-24,@jenjen2ya,후기 좋아서 구매해 한 9개월정도 쓴거같은데 음쓰 애매하게 남고 이럴때 바로바로 처리 가능한점이 정말 좋아요 ㅋㅋㅋ 어지간한건 다 먹기도 하구요.<br>젤 애매한게 설거지하고 아래 모이는 찌끄래기들인데 걔네도 물 탁탁 털어서 그냥 버려버리면 돼서 벌레도 안생기고 진짜 최고예요!!<br>귀찮아서 관리 안하고 그냥 놔두는데 알아서 잘 살아여 쟤네,65
898,2022-07-24,@1112-v4g,이 형 가발 쓰나?,0
899,2022-07-24,@DrPark-qw6ky,오디오에서 약간 디스토션이 들리네요 ㅠㅠ 저만그런가;,0
900,2022-07-24,@노수장-h3v,미생물은 언제 교체하나요?,0
901,2022-07-24,@chegalou,"한1년에서 2년정도 다른메이커의(웰싱) 미생물처리기를 쓰고 있습니다만... <br>일단 상시기동이라 전기세가 많이 나오고... 그 전기세가 아파트에서 음쓰 처리하는거만큼 저렴하느냐? 하면 절대 아니죠.<br>많은분들이 전기를 생각을 안하시고 신기하다고 하시는데 이게 안에서 계속 흙을 돌리는 모터가 있고, 미생물이 잘 활동하도록 온도를 따뜻하게 유지합니다.<br>환경을 생각한다면 맞는 거같기는 한데... 50만원 주고 사서 계속 사용할 가치가 있는가? 하 애매하단 말이죠. 또 장기간 집 비우거나 할때는 미생물이 안죽게 조심해야합니다.<br>집에서 손쉽게 음쓰 처리하려고 쓰는건데 또 덩어리가 사이즈가 있으면 막히고... 그래서 잘게 잘라서 넣어야하고... 오히려 더 귀찮구요.<br>자취집이면 추천합니다만 아파트는... 그냥 아파트 음쓰처리기 쓰세요.",6
902,2022-07-24,@Red.Bean.,댓글에 찐후기도 보이고 바이럴도 보이고..<br>암튼 핫한 제품이긴 한가봅니다,0
903,2022-07-24,@BaeBae99,두개를 같이 쓰면 제일 좋겠는데? 분쇄형으로 분쇄하고 분쇄물을 미생물로 제거하고,0
904,2022-07-24,@까부뤼,전기세 한달 3천원<br>초기 배양 일주일 걍 아침에 일어나서 식빵 넣으면 됨<br>흙 처리 한달마다 조금퍼서 일반쓰레기 버리면 끝<br>미생물  죽지않는한 반 영구<br>미생물도 자체연구해서 한국처럼 매운음식을 더 잘분해하는 변종임<br>그래도 70 은 비싸긴 한데 쿠쿠 껀 50 임<br>그래도 비싸다? 걍 니가 평생 쳐버리셈  ㅇㅇ,0
905,2022-07-24,@테드창-j6c,스마트카라 같은 건조시켜서 분쇄식키는 처리기도 상당히 궁금하네요 비교영상 있으면 좋을것 같아요ㅋ,1
906,2022-07-24,@킹콩-r5j,안녕하세요! 잇섭입니다!,0
907,2022-07-24,@까부뤼,자신의 삶의 질을 위해 돈 몇십도 못쓰는 불편한 그지새끼들이 좀 보이네,0
908,2022-07-24,@아힘사,이 새낀 인생 최대 업적이 린클 Owner인가 좀만 안 좋게 얘기하는 댓글 있으면 죄다 가서 난리치고 있네 ㅋㅋㅋㅋ,2
909,2022-07-24,@zhznfn082174,이거 집에있는데 ㄹㅇ 좋음 아파트라 쓰래기 버리러 나가기 귀찮은데 특히 음쓰가 버리기 귀찮은데 정말 좋음 확실히 질이 높아짐,0
910,2022-07-24,@oseowa,자장면이나 탕수육같이 이미 조리된 음식이 궁금했는데 넣어주는게 역시 1티어ㅋㅋㅋ,1
911,2022-07-24,@코리아엔츠,아저씨 남창희 닮았다는 소리 안들어 봤나요?,0
